"farm_id","county","district","species","production","capacity","x","y"
7726,"Susquehanna","Hackettstown","duck","conventional",15380,436021.973186815,4605511.76269588
7727,"Venango","Wildwood","chicken","broiler_2",2191,333277.983258472,4611031.05315019
7728,"Luzerne","Merchantville","duck","conventional",14130,484961.117782287,4473835.54045442
7729,"Susquehanna","Egg Harbor","duck","organic",1004,446241.038230926,4599846.55458366
7730,"Indiana","Robbinsville","chicken","broiler_2",3761,484425.552275567,4716189.49437382
7731,"Susquehanna","Unionville","duck","conventional",14871,446186.908309287,4617267.9522888
7732,"Lycoming","Monroe","duck","conventional",14344,399233.462082172,4608038.62449901
7733,"Luzerne","New Milford","chicken","broiler_2",3299,455320.706297904,4484351.40522475
7734,"Susquehanna","Newark","chicken","broiler_1",4914,432512.987307152,4611628.41023683
7735,"Schuylkill","Brick","chicken","broiler_2",4465,344618.684052025,4532731.56561142
7736,"Lycoming","Delran","chicken","broiler_2",2520,385646.13708632,4596060.10654107
7737,"Schuylkill","Worth","duck","organic",1205,308030.830027923,4558249.59439635
7738,"Susquehanna","Sea Girt","duck","conventional",14604,461348.098838922,4590495.03837436
7739,"Blair","Bradley Beach","duck","conventional",15353,377600.820723857,4650526.66446736
7740,"Indiana","Stockton","duck","conventional",15369,486442.911391104,4695598.93302112
7741,"Lancaster","Scotch Plains","duck","conventional",13989,414106.690722545,4726046.42613982
7742,"Luzerne","New Milford","chicken","layer",18916,461994.362922432,4490487.16879261
7743,"Blair","Ventnor City","duck","conventional",18185,386199.042150352,4618300.81881008
7744,"Allegheny","Lacey","chicken","broiler_2",2606,470346.102566247,4673252.08028881
7745,"Susquehanna","Frelinghuysen","duck","organic",996,441940.567676191,4595305.96940527
7746,"Schuylkill","Potter","chicken","broiler_2",2798,336270.420695176,4541567.00253691
7747,"Lancaster","Pitman","chicken","broiler_1",4911,438347.216152768,4712308.5268533
7748,"Blair","Alloway","duck","conventional",14671,387087.073335396,4634681.7819212
7749,"Cumberland","Alexandria","chicken","broiler_2",3719,375127.78185377,4564422.52665091
7750,"Schuylkill","Oaklyn","duck","organic",836,320121.595835016,4552183.07583385
7751,"Indiana","Paterson","chicken","broiler_2",3765,478940.957916344,4694236.8538614
7752,"Cumberland","Pequannock","chicken","broiler_1",6351,376279.811362074,4537143.62400503
7753,"Mifflin","Caldwell","chicken","broiler_1",6513,399494.173398692,4506811.33489688
7754,"Allegheny","Snow Shoe","chicken","broiler_2",2404,489314.210244707,4676321.10325712
7755,"Venango","Northvale","duck","organic",1058,313974.129257539,4595574.13171731
7756,"Lycoming","Monroe","duck","conventional",16417,404107.136558516,4610548.77161745
7757,"Indiana","Robbinsville","chicken","layer",17377,483437.525083669,4712567.45432989
7758,"Venango","Totowa","duck","conventional",14731,347494.891690621,4613150.4343463
7759,"Indiana","Wales","duck","conventional",13528,485106.322739712,4731284.71846913
7760,"Luzerne","Pine Hill","duck","organic",816,482746.104756608,4487913.73230511
7761,"Lancaster","Norriton","chicken","layer",17299,442854.386701042,4701161.08025558
7762,"Allegheny","Marlborough","chicken","broiler_2",3079,467475.934032469,4648268.66678299
7763,"Schuylkill","Rahway","chicken","broiler_2",3101,329332.626235783,4556737.2901746
7764,"Indiana","Morristown","chicken","broiler_2",3802,466755.545422977,4710597.42501987
7765,"Mifflin","Sussex","duck","organic",1112,435245.475297711,4492223.24822015
7766,"Lancaster","Waldwick","chicken","broiler_2",2844,395538.153095563,4695257.61556033
7767,"Mercer","Wayne","duck","conventional",13627,368297.771152416,4587831.99527766
7768,"Luzerne","Teaneck","chicken","broiler_2",3780,490245.247288477,4503580.42180397
7769,"Blair","Ho-Ho-Kus","chicken","broiler_2",2882,381754.505589391,4633389.44928838
7770,"Luzerne","Pemberton","duck","conventional",16472,466083.024057052,4466269.79586099
7771,"Mercer","Clinton","chicken","broiler_2",3139,372586.893783421,4580779.82652771
7772,"Venango","Long Beach","duck","conventional",14137,309458.44305968,4608614.32556719
7773,"Berks","Taylor","duck","organic",1027,449997.058132873,4569998.52921301
7774,"Venango","Ambler","chicken","broiler_1",7108,306429.557082443,4604470.80428084
7775,"Indiana","Morristown","duck","organic",487,464693.124724818,4710688.30678981
7776,"Susquehanna","Keansburg","chicken","broiler_2",4423,455627.471931161,4601738.19840513
7777,"Cumberland","Manchester","duck","organic",786,389389.016116193,4525070.11564137
7778,"Indiana","Greenwich","duck","organic",247,452889.632399487,4713475.72253057
7779,"Lycoming","Absecon","duck","conventional",16087,413135.300089122,4573547.46780492
7780,"Luzerne","Douglass","chicken","broiler_1",5466,438745.859762065,4485396.91415189
7781,"Lycoming","Monroe","chicken","broiler_1",7516,402035.00672719,4604900.29784618
7782,"Susquehanna","Beach Haven","duck","conventional",15299,457853.476328977,4622589.18762896
7783,"Mercer","White","duck","conventional",17165,373823.849623825,4589231.28853623
7784,"Venango","Moreland","duck","organic",691,323436.941787335,4624001.52965866
7785,"Berks","Middlesex","chicken","broiler_1",4602,479268.336932118,4530951.11267367
7786,"Berks","Irvington","chicken","broiler_2",3481,466459.576512008,4533409.10698445
7787,"Luzerne","New Milford","duck","conventional",16938,465233.203987648,4489491.56101938
7788,"Allegheny","Passaic","chicken","layer",19059,470890.065018509,4680977.67376804
7789,"Indiana","Brielle","duck","organic",239,457613.7266579,4711875.05746755
7790,"Luzerne","Morrisville","chicken","broiler_1",4431,470530.144327601,4513220.88221438
7791,"Lycoming","Limerick","chicken","broiler_2",2458,418738.302307879,4583621.11232956
7792,"Blair","Ventnor City","chicken","broiler_2",3728,387849.938555648,4617815.62000462
7793,"Lancaster","Park Ridge","duck","conventional",14938,441831.002155757,4699522.15945432
7794,"Allegheny","Farmingdale","chicken","broiler_2",2691,490273.517381775,4685689.96759234
7795,"Venango","Eatontown","chicken","broiler_2",2572,315558.568733031,4601149.22878044
7796,"Blair","Buena","duck","conventional",16458,382559.073355403,4656025.95293748
7797,"Cumberland","Bergen","duck","conventional",14869,373252.608863764,4522010.64937898
7798,"Lancaster","Woodland","duck","conventional",15864,418442.504436772,4711084.05547395
7799,"Lycoming","New Hanover","chicken","broiler_1",5821,388886.751376663,4590361.20494856
7800,"Lycoming","Readington","duck","organic",654,398033.318906948,4597316.29610224
7801,"Allegheny","Farmingdale","chicken","broiler_2",3821,489976.207554615,4682464.85236348
7802,"Mifflin","Saddle Brook","duck","organic",822,391658.539895238,4494451.66768668
7803,"Susquehanna","Lumberton","chicken","broiler_2",3806,435928.677882648,4588253.6792477
7804,"Mercer","Bass River","duck","conventional",17665,377038.949009382,4581297.50623519
7805,"Luzerne","Pine Hill","duck","conventional",15968,483761.577915857,4490919.74052179
7806,"Mifflin","Folsom","duck","conventional",14891,410800.432846518,4497009.81623445
7807,"Allegheny","Peapack-Gladstone","duck","conventional",17088,488371.562614347,4686607.05094487
7808,"Susquehanna","Tinicum","chicken","broiler_2",3350,462297.805790627,4626238.62859047
7809,"Allegheny","Colts Neck","duck","conventional",14254,484435.854689665,4671318.2967769
7810,"Mifflin","Jamesburg","duck","conventional",15439,402342.002934117,4489056.99922437
7811,"Luzerne","Morris","chicken","broiler_2",2963,468028.479567373,4479513.09539983
7812,"Lycoming","Haledon","chicken","broiler_2",3108,396856.066426168,4604517.72940519
7813,"Schuylkill","State College","duck","conventional",17702,341582.020180176,4566070.13313996
7814,"Venango","Long Beach","duck","conventional",16776,315093.13921075,4609153.68125716
7815,"Mercer","Chalfont","chicken","broiler_1",7784,335017.349977818,4579356.89327612
7816,"Cumberland","Bellmawr","duck","conventional",16171,371720.407729992,4561933.31549928
7817,"Mercer","Mount Arlington","duck","conventional",13232,361768.656141014,4614686.32622108
7818,"Luzerne","Pemberton","duck","conventional",15492,472898.175210837,4469292.82606058
7819,"Luzerne","Lakehurst","duck","conventional",16758,453421.373975225,4461007.38482458
7820,"Venango","Clark","duck","conventional",15611,334718.638141147,4589831.78204579
7821,"Allegheny","Passaic","duck","conventional",17264,471046.241215554,4679644.88561935
7822,"Lancaster","Scotch Plains","chicken","broiler_2",3852,425692.680896426,4721204.9952842
7823,"Lancaster","Waldwick","duck","conventional",14143,401941.762797828,4691395.42864866
7824,"Berks","Port Matilda","duck","conventional",16461,471587.283418012,4552810.6582912
7825,"Lycoming","Montclair","duck","conventional",16722,409277.972394622,4592082.79196649
7826,"Schuylkill","Glassboro","chicken","broiler_1",5371,319700.408156974,4557773.24823192
7827,"Cumberland","Bridgeton","duck","conventional",16873,391923.947742248,4567414.89357585
7828,"Venango","Ridgewood Village","chicken","layer",17486,323523.798151511,4622339.71035892
7829,"Blair","Alloway","duck","conventional",15400,389042.67941649,4638221.70849077
7830,"Mercer","Atlantic City","duck","organic",722,357458.452854978,4624791.40025276
7831,"Lancaster","Union Beach","duck","conventional",16235,435262.091356859,4695504.30728973
7832,"Lycoming","Haddonfield","duck","conventional",12671,413646.608955454,4603845.00124783
7833,"Luzerne","Prospect Park","chicken","broiler_1",6856,461268.471425549,4464338.13451796
7834,"Lycoming","New York","chicken","broiler_2",3927,414826.900847395,4577511.37131145
7835,"Indiana","Bryn Athyn","duck","conventional",13651,472820.625210312,4689470.00715224
7836,"Indiana","Clayton","duck","organic",828,491104.740669242,4722086.91271071
7837,"Lancaster","Maplewood","chicken","broiler_1",5129,453480.126691012,4701990.50813059
7838,"Indiana","Ship Bottom","duck","organic",301,474851.268586246,4681330.28871623
7839,"Mercer","Benner","duck","conventional",14321,344752.05790163,4589568.79196252
7840,"Allegheny","Farmingdale","duck","conventional",15766,491685.544677603,4685756.32400761
7841,"Mercer","Wayne","chicken","layer",21230,369124.661010846,4585794.6974317
7842,"Berks","Irvington","duck","conventional",15473,473730.704088348,4538480.69251024
7843,"Allegheny","Mountainside","duck","conventional",13828,476180.504316419,4678269.7765101
7844,"Blair","Somerville","duck","organic",1217,357407.950850643,4628328.38532674
7845,"Allegheny","Union","duck","organic",1065,457964.433256765,4639998.45857385
7846,"Lycoming","Delran","chicken","broiler_2",2353,386582.646049897,4598211.4005732
7847,"Cumberland","Alexandria","chicken","broiler_2",2299,368295.14035435,4560652.3121642
7848,"Cumberland","Wyckoff","duck","organic",873,371779.959846546,4517200.54895604
7849,"Susquehanna","Amwell","chicken","broiler_1",5888,455067.410503002,4634104.17179324
7850,"Luzerne","Teaneck","chicken","broiler_2",3519,488429.634959016,4494130.03451732
7851,"Blair","Stillwater","duck","conventional",15345,377467.633231114,4637161.02677907
7852,"Susquehanna","Keansburg","chicken","broiler_1",5016,451697.689644272,4609824.02139128
7853,"Indiana","Allamuchy","chicken","broiler_1",5273,471498.423721985,4693315.81499039
7854,"Blair","Hatboro","duck","organic",1051,380712.930385431,4654930.41693644
7855,"Blair","Hopatcong","chicken","broiler_1",6507,396978.946524076,4614885.80867674
7856,"Berks","Port Matilda","duck","conventional",13297,466251.504363114,4552017.28431811
7857,"Cumberland","Essex Fells","chicken","broiler_2",3724,386349.389144163,4583760.53144272
7858,"Fulton","Sparta","duck","organic",1055,406329.868803629,4618992.56960404
7859,"Schuylkill","Highland Park","duck","organic",1080,343371.391653876,4538623.6133784
7860,"Mercer","Weehawken","chicken","broiler_2",3889,347754.699207446,4602725.77203872
7861,"Blair","Vineland","chicken","layer",19697,392453.863071864,4670504.04851924
7862,"Luzerne","Hardyston","duck","conventional",14703,487724.553820756,4508161.87815617
7863,"Berks","Woodbridge","chicken","layer",17818,448880.771740941,4558647.78389916
7864,"Susquehanna","Frelinghuysen","duck","organic",390,443157.278512972,4590676.97228925
7865,"Cumberland","Lawnside","duck","organic",1000,396506.273113384,4563805.91804085
7866,"Luzerne","Curtin","duck","conventional",16681,478384.131896956,4460663.76576069
7867,"Mifflin","River Vale","duck","organic",756,417136.449385575,4481523.62142427
7868,"Luzerne","Fredon","chicken","broiler_2",3139,474435.269599508,4494484.96667281
7869,"Indiana","Little Ferry","duck","organic",1354,453262.400130295,4706412.09741448
7870,"Susquehanna","Pennington","chicken","broiler_2",2140,464343.718117419,4596290.46926802
7871,"Fulton","Delaware","duck","conventional",16069,416452.726584858,4616566.80340294
7872,"Lycoming","Hoboken","chicken","broiler_1",5200,395384.313914717,4585856.95672391
7873,"Indiana","Fairview","duck","conventional",12841,509744.733997042,4717542.39278076
7874,"Cumberland","Hackensack","duck","conventional",16531,369308.190717172,4537128.22970179
7875,"Venango","Plainsboro","duck","conventional",15739,307926.976409453,4586462.33641189
7876,"Cumberland","Magnolia","duck","conventional",15936,379050.739613651,4558139.4164211
7877,"Mifflin","Seaside Heights","duck","conventional",17111,396042.109952404,4500798.95870492
7878,"Lancaster","Maplewood","chicken","broiler_2",3674,451966.580914798,4705401.55931417
7879,"Susquehanna","Montgomery","chicken","broiler_2",5102,431550.666435638,4619319.70950196
7880,"Cumberland","Moonachie","duck","conventional",13403,392214.983812964,4564231.37770777
7881,"Berks","Jersey City","chicken","broiler_2",2414,465150.435550716,4542235.09674639
7882,"Indiana","Wharton","duck","conventional",16395,467308.730804206,4690768.31920739
7883,"Indiana","Wharton","chicken","broiler_2",3111,467871.817660688,4686652.57776794
7884,"Lancaster","Bloomingdale","duck","conventional",15735,410516.49944444,4710779.38313509
7885,"Susquehanna","Parsippany-Troy Hills","duck","conventional",15794,457027.459067803,4595308.89515653
7886,"Blair","Woodbine","chicken","broiler_2",3750,397030.693241559,4625130.43634176
7887,"Indiana","Wales","duck","conventional",15787,484724.36893225,4732067.41037572
7888,"Venango","Tewksbury","duck","conventional",14799,335327.572999111,4600838.97665035
7889,"Indiana","Beachwood","duck","conventional",15491,489675.955701905,4699965.43419375
7890,"Luzerne","Union City","chicken","broiler_1",5254,461874.697393628,4468812.64175662
7891,"Schuylkill","Silverdale","chicken","broiler_2",2410,355157.563545453,4545357.2748945
7892,"Mifflin","Chesterfield","duck","conventional",13116,407698.264999792,4498180.52200205
7893,"Lycoming","Woolwich","chicken","broiler_2",2856,397875.475893728,4601337.6512418
7894,"Berks","Warren","chicken","broiler_2",4587,467658.573340098,4576550.23812069
7895,"Cumberland","Camden","chicken","broiler_2",2898,389253.18277904,4541335.63920148
7896,"Luzerne","Andover","duck","conventional",16920,494049.905138115,4461867.62330654
7897,"Luzerne","Union City","duck","conventional",17163,460770.259520043,4467996.57590008
7898,"Luzerne","New Milford","chicken","broiler_2",2866,454882.095824438,4492317.46844616
7899,"Susquehanna","Amwell","duck","conventional",18069,455607.808838557,4635169.00447096
7900,"Allegheny","Sea Isle City","chicken","broiler_2",3334,509250.648974032,4673123.1797657
7901,"Indiana","Fairview","chicken","broiler_2",3534,507073.267060479,4719340.45421696
7902,"Allegheny","Passaic","chicken","broiler_1",4498,468152.714355633,4684492.27748048
