"farm_id","date_start","date_end","volume"
7378,2025-12-16,,15509
7379,2025-08-27,2025-10-14,16659
7379,2025-11-09,2026-01-07,16602
7380,2025-08-25,2025-09-21,2297
7380,2025-10-13,2025-11-09,2288
7380,2025-12-01,2026-01-01,2314
7381,2025-09-21,2025-10-11,3880
7381,2025-11-07,2025-11-27,3683
7381,2025-12-19,2026-01-12,3979
7382,2025-08-07,2025-09-03,3416
7382,2025-09-26,2025-10-23,3478
7382,2025-11-15,2025-12-12,3489
7382,2026-01-09,,3453
7383,2025-08-12,2025-09-01,5104
7383,2025-10-16,2025-11-05,5172
7383,2025-12-20,,5036
7385,2025-08-06,2025-09-02,3460
7385,2025-09-24,2025-10-21,3416
7385,2025-11-12,2025-12-09,3411
7385,2026-01-03,,3325
7386,2025-08-05,2025-09-01,3625
7386,2025-09-24,2025-10-21,3628
7386,2025-11-12,2025-12-09,3587
7386,2026-01-04,,3540
7387,2025-09-22,2025-10-19,3461
7387,2025-11-10,2025-12-07,3467
7387,2026-01-01,,3431
7388,2025-05-02,,18205
7389,2025-08-23,2025-09-19,2983
7389,2025-10-12,2025-11-08,3052
7389,2025-11-30,2025-12-31,3045
7390,2025-08-04,2025-08-31,4007
7390,2025-09-22,2025-10-19,4119
7390,2025-11-10,2025-12-07,4142
7390,2026-01-01,,4120
7391,2025-08-22,2025-11-11,645
7391,2025-12-03,,655
7392,2025-08-21,2025-09-17,3153
7392,2025-10-10,2025-11-06,3177
7392,2025-11-28,2025-12-29,3169
7393,2025-08-17,2025-09-13,3853
7393,2025-10-05,2025-11-01,3801
7393,2025-11-23,2025-12-21,3921
7394,2025-08-13,2025-10-05,14301
7394,2025-10-27,2025-12-25,14188
7395,2025-07-27,2025-09-19,13773
7395,2025-10-12,2025-12-03,13717
7395,2025-12-28,,13662
7396,2025-08-06,2025-10-25,778
7396,2025-11-18,,766
7397,2025-08-17,2025-09-13,3598
7397,2025-10-05,2025-11-01,3553
7397,2025-11-23,2025-12-21,3651
7398,2025-09-14,2025-11-08,16339
7398,2025-11-30,,16148
7399,2025-09-14,2025-10-11,3205
7399,2025-11-02,2025-11-29,3131
7399,2025-12-26,,3218
7400,2025-08-23,2025-09-12,4951
7400,2025-10-24,2025-11-13,5106
7400,2025-12-26,,5243
7401,2025-08-19,2025-09-08,6658
7401,2025-10-01,2025-10-21,6739
7401,2025-11-15,2025-12-05,6837
7401,2025-12-30,,6931
7402,2025-08-25,2025-10-14,14396
7402,2025-11-07,2025-12-30,14433
7403,2025-08-24,2025-10-11,14971
7403,2025-11-02,2025-12-27,15200
7404,2025-09-30,2025-10-20,5769
7404,2025-11-25,2025-12-16,5811
7405,2025-09-18,2025-12-05,1062
7405,2025-12-30,,1037
7406,2025-09-18,2025-10-15,3069
7406,2025-11-06,2025-12-03,3081
7406,2025-12-29,,3083
7407,2025-07-29,2025-09-20,14167
7407,2025-10-12,2025-12-05,14899
7407,2026-01-01,,14153
7408,2025-08-16,2025-09-12,3150
7408,2025-10-06,2025-11-02,3084
7408,2025-11-24,2025-12-25,3149
7409,2025-07-26,2025-10-08,1301
7409,2025-10-30,,1328
7410,2025-08-22,2025-10-12,14534
7410,2025-11-05,2025-12-27,14694
7411,2025-09-01,2025-09-28,3137
7411,2025-10-20,2025-11-16,3174
7411,2025-12-08,2026-01-08,3185
7412,2025-09-01,2025-09-21,5788
7412,2025-10-21,2025-11-10,5941
7412,2025-12-19,2026-01-12,5882
7413,2025-07-28,2025-10-19,882
7413,2025-11-12,,872
7414,2025-08-27,2025-09-16,4603
7414,2025-11-01,2025-11-21,4533
7414,2025-12-26,,4613
7415,2025-08-20,2025-10-08,15827
7415,2025-10-30,2025-12-25,16192
7416,2025-07-31,2025-09-19,15169
7416,2025-10-12,2025-12-02,15442
7416,2025-12-31,,15306
7417,2025-09-17,2025-11-04,15963
7417,2025-12-01,,16058
7418,2025-06-27,2025-09-08,381
7418,2025-10-06,2025-12-26,375
7419,2025-09-08,2025-09-28,3749
7419,2025-10-22,2025-11-11,4103
7419,2025-12-04,2025-12-28,3735
7420,2025-07-28,2025-09-15,16575
7420,2025-10-08,2025-11-25,17393
7420,2025-12-21,,17103
7421,2025-09-22,2025-10-12,5270
7421,2025-11-30,2025-12-21,5247
7422,2025-09-21,2025-10-18,3183
7422,2025-11-09,2025-12-06,3213
7422,2025-12-31,,3217
7423,2025-08-12,2025-09-08,2531
7423,2025-09-30,2025-10-27,2557
7423,2025-11-18,2025-12-16,2577
7424,2025-09-03,2025-09-30,2190
7424,2025-10-22,2025-11-18,2206
7424,2025-12-10,2026-01-10,2205
7425,2025-10-01,2025-10-21,5569
7425,2025-12-01,2025-12-25,5745
7426,2025-09-20,2025-11-09,13816
7426,2025-12-03,,13761
7427,2025-08-10,2025-09-06,2238
7427,2025-09-28,2025-10-25,2259
7427,2025-11-16,2025-12-13,2256
7427,2025-12-14,2025-12-14,
7428,2025-09-03,2025-09-23,6166
7428,2025-10-20,2025-11-09,6229
7428,2025-12-10,2026-01-03,6180
7430,2025-09-12,2025-11-05,14671
7430,2025-11-28,,14742
7431,2025-08-25,2025-10-12,17596
7431,2025-11-04,2025-12-28,16734
7432,2024-11-04,2025-12-08,17268
7432,2026-01-02,,17345
7433,2025-08-24,2025-09-20,3050
7433,2025-10-15,2025-11-11,3038
7433,2025-12-03,2026-01-03,3046
7434,2025-10-02,2025-10-22,5472
7434,2025-11-29,2025-12-20,5454
7435,2025-06-08,,17921
7436,2025-09-17,2025-11-08,15434
7436,2025-12-03,,15434
7437,2025-03-10,,19188
7438,2025-08-07,2025-09-03,2974
7438,2025-09-25,2025-10-22,2983
7438,2025-11-13,2025-12-10,2981
7438,2026-01-04,,2983
7439,2025-07-16,2025-09-06,12983
7439,2025-09-28,2025-11-17,13224
7439,2025-12-11,,13347
7440,2025-09-17,2025-11-25,335
7440,2025-12-18,,334
7441,2025-07-23,2025-09-16,14159
7441,2025-10-08,2025-11-27,13996
7441,2025-12-19,,13793
7442,2025-08-03,2025-09-20,14957
7442,2025-10-13,2025-12-03,15485
7442,2025-12-28,,15307
7443,2025-09-12,2025-10-02,5713
7443,2025-11-03,2025-11-23,5539
7443,2026-01-09,,5760
7444,2025-09-06,2025-09-26,5876
7444,2025-10-27,2025-11-16,6077
7444,2025-12-22,,6008
7445,2025-08-10,2025-09-06,3390
7445,2025-09-28,2025-10-25,3404
7445,2025-11-16,2025-12-13,3408
7445,2025-12-14,2025-12-14,
7446,2025-08-22,2025-09-18,2730
7446,2025-10-10,2025-11-06,2789
7446,2025-11-28,2025-12-29,2793
7447,2025-08-29,2025-09-25,3310
7447,2025-10-18,2025-11-14,3312
7447,2025-12-06,2026-01-06,3309
7448,2025-08-20,2025-11-04,956
7448,2025-11-27,,1004
7449,2025-07-18,2025-09-08,13419
7449,2025-10-06,2025-11-27,13109
7449,2025-12-27,,13002
7450,2025-08-12,2025-09-08,2169
7450,2025-10-05,2025-11-01,2144
7450,2025-11-24,2025-12-25,2110
7451,2025-09-04,2025-10-24,15617
7451,2025-11-15,2026-01-09,15910
7452,2025-08-17,2025-09-13,3499
7452,2025-10-05,2025-11-01,3554
7452,2025-11-23,2025-12-21,3553
7453,2025-09-19,2025-10-16,2615
7453,2025-11-08,2025-12-05,2602
7453,2025-12-31,,2558
7454,2025-09-13,2025-10-31,15054
7454,2025-11-24,,14730
7455,2025-09-04,2025-10-01,3441
7455,2025-10-23,2025-11-19,3460
7455,2025-12-11,2026-01-11,3525
7456,2025-08-21,2025-10-12,16184
7456,2025-11-03,2025-12-31,16377
7457,2025-07-26,2025-09-14,14376
7457,2025-10-06,2025-11-25,14273
7457,2025-12-18,,13937
7458,2025-08-08,2025-09-04,2262
7458,2025-09-26,2025-10-23,2259
7458,2025-11-14,2025-12-11,2290
7458,2026-01-07,,2273
7459,2025-09-06,2025-10-26,14467
7459,2025-11-19,2026-01-10,13895
7460,2025-09-05,2025-10-27,15473
7460,2025-11-18,2026-01-12,15468
7461,2025-08-14,2025-09-03,6179
7461,2025-10-02,2025-10-22,6059
7461,2025-11-24,2025-12-15,6021
7462,2024-07-30,2025-09-02,18155
7462,2025-09-25,,18557
7463,2025-07-26,2025-09-19,15003
7463,2025-10-12,2025-12-02,15069
7463,2025-12-29,,15252
7464,2025-08-17,2025-10-05,15526
7464,2025-10-27,2025-12-16,15233
7464,2026-01-11,,15471
7466,2025-09-12,,17792
7467,2025-08-07,2025-09-26,13998
7467,2025-10-20,2025-12-10,14207
7467,2026-01-05,,14261
7468,2025-08-18,2025-09-14,2531
7468,2025-10-06,2025-11-02,2479
7468,2025-11-25,2025-12-26,2513
7469,2025-09-02,2025-09-29,1977
7469,2025-10-21,2025-11-17,1937
7469,2025-12-09,2026-01-09,1976
7470,2025-07-06,2025-09-19,379
7470,2025-10-13,2025-12-25,388
7471,2025-08-26,2025-09-15,7158
7471,2025-10-07,2025-10-27,7095
7471,2025-11-19,2025-12-09,7051
7471,2026-01-04,,6755
7472,2025-07-29,2025-10-19,287
7472,2025-11-10,,294
7473,2025-08-24,2025-10-15,16492
7473,2025-11-06,2025-12-31,16687
7474,2025-07-25,2025-09-11,16894
7474,2025-10-03,2025-11-23,16649
7474,2025-12-15,,16904
7475,2025-07-12,2025-09-02,15993
7475,2025-09-26,2025-11-20,15440
7475,2025-12-15,,15365
7476,2025-08-31,2025-10-22,15480
7476,2025-11-16,2026-01-10,15006
7477,2025-07-15,2025-09-24,1105
7477,2025-10-17,2026-01-12,1090
7478,2025-09-16,2025-10-13,2758
7478,2025-11-04,2025-12-01,2701
7478,2025-12-27,,2751
7479,2025-09-16,2025-11-09,15612
7479,2025-12-03,,15390
7480,2025-08-16,2025-09-12,3896
7480,2025-10-05,2025-11-01,3816
7480,2025-11-23,2025-12-21,3857
7481,2025-08-13,2025-09-09,3648
7481,2025-10-01,2025-10-28,3623
7481,2025-11-19,2025-12-17,3624
7481,2026-01-11,,3613
7482,2025-07-11,2025-09-03,14015
7482,2025-09-29,2025-11-21,14608
7482,2025-12-13,,14038
7483,2025-08-27,2025-09-16,4969
7483,2025-10-26,2025-11-15,4886
7483,2025-12-29,,4877
7484,2025-07-22,2025-09-30,908
7484,2025-10-23,2026-01-07,864
7485,2025-09-17,2025-11-10,13929
7485,2025-12-02,,14271
7486,2025-09-21,2025-10-18,3219
7486,2025-11-10,2025-12-07,3249
7486,2026-01-03,,3260
7487,2025-09-18,2025-12-05,694
7487,2026-01-02,,668
7488,2025-07-27,2025-09-14,15298
7488,2025-10-06,2025-11-29,14521
7488,2025-12-21,,15331
7489,2025-09-04,2025-10-01,2738
7489,2025-10-23,2025-11-19,2709
7489,2025-12-11,2026-01-11,2767
7490,2025-07-16,2025-09-02,13635
7490,2025-09-27,2025-11-21,13372
7490,2025-12-14,,13073
7491,2025-09-07,2025-10-04,3554
7491,2025-10-28,2025-11-24,3655
7491,2025-12-16,,3649
7492,2025-08-10,2025-09-06,2409
7492,2025-09-29,2025-10-26,2392
7492,2025-11-17,2025-12-15,2418
7492,2026-01-08,,2431
7493,2025-09-08,2025-10-05,2655
7493,2025-10-28,2025-11-24,2620
7493,2025-12-16,,2646
7494,2025-08-13,2025-09-09,3770
7494,2025-10-01,2025-10-28,3680
7494,2025-11-19,2025-12-17,3735
7494,2026-01-11,,3751
7495,2025-08-17,2025-10-05,14283
7495,2025-10-29,2025-12-27,14347
7496,2025-08-05,2025-09-01,2773
7496,2025-09-23,2025-10-20,2811
7496,2025-11-11,2025-12-08,2798
7496,2026-01-02,,2719
7497,2025-08-09,2025-09-30,15308
7497,2025-10-23,2025-12-11,15398
7497,2026-01-08,,15402
7498,2025-09-21,2025-11-09,12182
7498,2025-12-01,,12114
7499,2025-07-14,2025-09-05,17653
7499,2025-09-30,2025-11-24,17365
7499,2025-12-17,,16993
7500,2025-09-02,2025-10-21,14596
7500,2025-11-13,2026-01-07,14709
7501,2025-07-11,2025-09-02,14150
7501,2025-09-24,2025-11-18,14238
7501,2025-12-11,,14508
7502,2025-09-07,2025-10-04,4256
7502,2025-10-26,2025-11-22,4228
7502,2025-12-14,,4181
7503,2025-09-15,2025-10-12,3472
7503,2025-11-03,2025-11-30,3519
7503,2025-12-22,,3495
7504,2025-08-04,2025-10-13,751
7504,2025-11-04,,785
7505,2025-07-22,2025-09-13,16020
7505,2025-10-11,2025-12-02,16122
7505,2025-12-29,,16225
7506,2025-08-10,2025-09-06,3875
7506,2025-10-01,2025-10-28,3887
7506,2025-11-20,2025-12-18,3857
7506,2026-01-11,,3852
7507,2025-07-02,,17830
7508,2025-07-31,2025-09-18,17815
7508,2025-10-12,2025-12-01,17856
7508,2025-12-28,,17892
7509,2025-09-08,2025-10-05,2205
7509,2025-10-27,2025-11-23,2197
7509,2025-12-15,,2193
7510,2025-09-11,2025-10-30,15824
7510,2025-11-21,,16116
7511,2025-09-09,2025-11-26,808
7511,2025-12-18,,782
7512,2025-08-09,2025-09-05,3358
7512,2025-09-30,2025-10-27,3413
7512,2025-11-19,2025-12-17,3414
7512,2026-01-10,,3367
7514,2025-09-14,2025-11-03,13006
7514,2025-11-26,,13103
7515,2025-08-29,2025-10-18,15992
7515,2025-11-09,2026-01-03,15848
7516,2025-07-29,2025-09-22,15658
7516,2025-10-14,2025-12-02,14922
7516,2025-12-27,,15831
7518,2025-07-26,2025-09-13,15975
7518,2025-10-09,2025-11-30,15942
7518,2025-12-28,,15576
7519,2025-09-09,2025-10-06,2299
7519,2025-10-28,2025-11-24,2265
7519,2025-12-16,,2237
7520,2025-05-10,,16945
7521,2025-08-20,2025-10-12,16852
7521,2025-11-03,2025-12-30,16872
7522,2025-08-02,2025-09-23,15417
7522,2025-10-15,2025-12-05,15330
7522,2025-12-31,,15045
7523,2025-09-17,2025-10-14,2586
7523,2025-11-05,2025-12-02,2582
7523,2025-12-27,,2588
7524,2025-09-11,2025-11-05,17622
7524,2025-11-29,,17492
7525,2025-09-13,2025-10-10,3102
7525,2025-11-02,2025-11-29,3088
7525,2025-12-22,,3059
7526,2025-08-25,2025-09-21,3276
7526,2025-10-13,2025-11-09,3220
7526,2025-12-01,2026-01-01,3255
7527,2025-08-14,2025-10-08,13580
7527,2025-10-30,2025-12-19,13286
7528,2025-09-16,2025-11-08,15004
7528,2025-11-30,,14926
7529,2025-10-03,2025-10-23,4284
7529,2025-11-24,2025-12-15,4274
7529,2026-01-10,,4047
7530,2025-09-15,2025-10-12,3938
7530,2025-11-03,2025-11-30,3918
7530,2025-12-29,,3880
7531,2025-07-29,2025-10-20,1489
7531,2025-11-14,,1449
7532,2025-09-20,2025-10-17,3474
7532,2025-11-08,2025-12-05,3481
7532,2025-12-30,,3465
7533,2025-08-09,2025-09-05,3454
7533,2025-09-27,2025-10-24,3446
7533,2025-11-15,2025-12-12,3355
7533,2026-01-07,,3460
7534,2025-03-31,,16504
7535,2025-08-28,2025-09-24,3655
7535,2025-10-16,2025-11-12,3640
7535,2025-12-04,2026-01-04,3664
7536,2025-10-04,2025-10-24,4749
7536,2025-12-06,2025-12-30,4633
7537,2025-09-06,2025-10-03,3240
7537,2025-10-27,2025-11-23,3193
7537,2025-12-16,,3207
7538,2025-09-11,2025-11-05,15349
7538,2025-11-30,,16070
7539,2025-07-29,2025-09-16,14822
7539,2025-10-08,2025-12-01,15449
7539,2025-12-30,,14826
7540,2025-07-17,2025-09-04,12881
7540,2025-09-27,2025-11-20,12492
7540,2025-12-12,,13007
7541,2025-06-20,2025-09-05,882
7541,2025-10-02,2025-12-13,880
7541,2025-12-14,2025-12-14,
7541,2026-01-09,,874
7542,2025-08-28,2025-09-17,5220
7542,2025-10-31,2025-11-20,5100
7542,2025-12-28,,5204
7543,2025-08-23,2025-09-19,3532
7543,2025-10-11,2025-11-07,3532
7543,2025-11-29,2025-12-30,3580
7545,2025-08-14,2025-09-10,2737
7545,2025-10-03,2025-10-30,2784
7545,2025-11-23,2025-12-21,2768
7546,2025-08-11,2025-09-07,3280
7546,2025-09-30,2025-10-27,3227
7546,2025-11-18,2025-12-16,3153
7547,2025-10-11,2025-10-31,5643
7547,2025-12-01,2025-12-25,5441
7548,2025-09-04,2025-10-01,2513
7548,2025-10-23,2025-11-19,2492
7548,2025-12-11,2026-01-11,2543
7549,2025-08-20,2025-09-16,3362
7549,2025-10-08,2025-11-04,3370
7549,2025-11-26,2025-12-27,3331
7550,2025-08-29,2025-10-18,13074
7550,2025-11-09,2026-01-04,12983
7551,2025-07-26,2025-10-16,558
7551,2025-11-09,,544
7552,2025-09-22,2025-10-19,3935
7552,2025-11-10,2025-12-07,3927
7552,2026-01-03,,3928
7553,2025-06-29,2025-09-09,965
7553,2025-10-04,2025-12-25,915
7554,2025-09-15,2025-11-28,351
7554,2025-12-21,,352
7555,2025-08-13,2025-09-09,2620
7555,2025-10-01,2025-10-28,2625
7555,2025-11-19,2025-12-17,2581
7555,2026-01-10,,2587
7556,2025-09-17,2025-11-30,857
7556,2025-12-27,,813
7557,2025-07-31,2025-09-17,15817
7557,2025-10-09,2025-11-29,15924
7557,2025-12-22,,15809
7558,2025-07-14,2025-09-29,787
7558,2025-10-23,2026-01-11,805
7559,2025-09-21,2025-11-08,15108
7559,2025-12-01,,14838
7560,2025-09-09,2025-10-06,4218
7560,2025-10-28,2025-11-24,4337
7560,2025-12-16,,4294
7561,2025-04-02,,17266
7562,2025-07-14,2025-09-04,14861
7562,2025-09-28,2025-11-16,14748
7562,2025-12-08,,14213
7563,2025-08-22,2025-09-11,8318
7563,2025-10-04,2025-10-24,8079
7563,2025-11-15,2025-12-05,8571
7563,2026-01-01,,8456
7564,2025-09-16,2025-11-03,13945
7564,2025-11-26,,13779
7565,2025-09-23,2025-11-14,15070
7565,2025-12-09,,15104
7566,2025-08-29,2025-09-25,3138
7566,2025-10-17,2025-11-13,3133
7566,2025-12-05,2026-01-05,3158
7567,2025-07-30,2025-09-21,14847
7567,2025-10-14,2025-12-08,14831
7567,2026-01-02,,14664
7568,2025-07-30,2025-10-17,1089
7568,2025-11-10,,1083
7569,2025-08-15,2025-10-07,16810
7569,2025-10-29,2025-12-26,16759
7570,2025-08-22,2025-09-11,7260
7570,2025-10-03,2025-10-23,8019
7570,2025-11-14,2025-12-04,7372
7570,2025-12-30,,8199
7571,2025-08-12,2025-09-08,2493
7571,2025-09-30,2025-10-27,2510
7571,2025-11-18,2025-12-16,2506
7571,2026-01-10,,2550
7572,2025-09-06,2025-11-25,1470
7572,2025-12-18,,1440
7573,2025-06-29,2025-09-06,874
7573,2025-09-28,2025-12-18,855
7573,2026-01-13,,893
7574,2025-07-28,2025-09-15,13811
7574,2025-10-10,2025-12-01,13332
7574,2025-12-27,,13367
7575,2025-08-21,2025-09-10,4382
7575,2025-10-13,2025-11-02,4013
7575,2025-11-30,2025-12-21,4264
7576,2025-09-16,2025-11-06,15611
7576,2025-11-29,,15845
7577,2025-09-03,2025-09-23,3869
7577,2025-10-18,2025-11-07,3751
7577,2025-11-29,2025-12-20,4070
7578,2025-09-10,2025-10-07,3162
7578,2025-10-29,2025-11-25,3072
7578,2025-12-18,,3097
7579,2025-07-21,2025-10-10,978
7579,2025-11-02,,965
7580,2025-08-10,2025-09-06,3008
7580,2025-09-28,2025-10-25,3054
7580,2025-11-16,2025-12-13,3020
7580,2025-12-14,2025-12-14,
7580,2026-01-07,,3050
7581,2025-09-10,2025-11-02,15365
7581,2025-11-27,,15525
7582,2025-08-21,2025-10-14,16185
7582,2025-11-06,2025-12-28,15857
7583,2025-08-01,2025-10-22,699
7583,2025-11-13,,702
7584,2025-08-28,,15490
7585,2025-09-17,2025-11-07,15377
7585,2025-11-30,,14897
7586,2025-08-04,2025-09-22,14566
7586,2025-10-14,2025-12-06,14635
7586,2026-01-05,,14953
7587,2025-08-17,2025-10-04,13983
7587,2025-10-27,2025-12-21,14253
7588,2025-10-17,2025-11-06,4965
7588,2025-12-15,2026-01-08,4896
7589,2025-08-09,2025-09-29,14498
7589,2025-10-22,2025-12-16,14925
7589,2026-01-10,,14914
7590,2025-08-31,2025-09-27,3360
7590,2025-10-19,2025-11-15,3411
7590,2025-12-07,2026-01-07,3369
7591,2025-08-17,2025-09-13,3863
7591,2025-10-05,2025-11-01,3893
7591,2025-11-23,2025-12-21,3916
7592,2025-09-29,2025-10-19,4581
7592,2025-11-29,2025-12-20,4466
7593,2025-08-17,2025-10-10,13846
7593,2025-11-07,2026-01-03,13401
7594,2025-07-11,2025-09-02,15110
7594,2025-09-25,2025-11-18,14925
7594,2025-12-10,,15139
7595,2025-08-29,2025-09-25,2968
7595,2025-10-17,2025-11-13,2921
7595,2025-12-05,2026-01-05,2960
7596,2025-08-11,2025-08-31,7275
7596,2025-09-23,2025-10-13,7150
7596,2025-11-04,2025-11-24,7649
7596,2025-12-17,2026-01-10,7593
7597,2025-09-10,2025-11-03,15873
7597,2025-11-28,,16012
7598,2025-09-05,2025-10-29,15912
7598,2025-11-22,,15864
7599,2025-10-01,2025-10-21,5305
7599,2025-12-04,2025-12-28,5343
7600,2025-02-08,,17797
7601,2025-09-18,2025-10-15,1949
7601,2025-11-07,2025-12-04,1933
7601,2025-12-29,,1934
7602,2025-08-11,2025-09-28,16446
7602,2025-10-20,2025-12-10,15734
7602,2026-01-06,,16407
7603,2025-08-04,2025-08-31,3365
7603,2025-09-22,2025-10-19,3347
7603,2025-11-10,2025-12-07,3321
7603,2026-01-02,,3359
7604,2025-07-14,2025-09-06,17568
7604,2025-09-28,2025-11-21,17340
7604,2025-12-13,,17466
7605,2025-07-14,2025-09-05,14156
7605,2025-09-27,2025-11-18,14167
7605,2025-12-11,,13803
7606,2025-08-18,2025-09-07,3468
7606,2025-09-29,2025-10-19,3866
7606,2025-11-11,2025-12-01,3508
7606,2025-12-28,,3805
7607,2025-08-31,2025-09-20,6506
7607,2025-10-12,2025-11-01,6839
7607,2025-11-25,2025-12-16,6848
7607,2026-01-09,,6527
7608,2024-09-18,2025-10-22,18255
7608,2025-11-14,,17435
7609,2025-08-01,2025-09-24,16078
7609,2025-10-16,2025-12-09,15975
7609,2026-01-03,,15307
7610,2025-07-22,2025-09-13,15377
7610,2025-10-06,2025-11-28,15126
7610,2025-12-22,,15478
7611,2025-08-19,2025-10-07,15690
7611,2025-10-29,2025-12-25,16493
7612,2025-09-18,2025-11-05,14128
7612,2025-11-27,,14754
7613,2025-09-01,2025-09-21,4967
7613,2025-11-04,2025-11-24,4832
7613,2026-01-07,,4908
7614,2025-07-14,2025-09-05,13644
7614,2025-09-29,2025-11-18,13263
7614,2025-12-10,,12997
7615,2025-09-14,2025-10-11,3889
7615,2025-11-02,2025-11-29,3840
7615,2025-12-21,2026-01-08,3770
7616,2025-08-14,2025-10-08,16522
7616,2025-11-01,2025-12-28,16107
7617,2025-08-13,2025-09-09,2053
7617,2025-10-01,2025-10-28,2035
7617,2025-11-22,2025-12-20,2094
7618,2025-09-02,2025-10-21,15808
7618,2025-11-12,2026-01-09,16019
7619,2025-09-21,2025-10-18,2895
7619,2025-11-09,2025-12-06,2898
7619,2026-01-02,,2899
7620,2025-09-14,2025-11-02,14763
7620,2025-11-24,,15222
7621,2025-07-19,2025-09-11,15378
7621,2025-10-04,2025-11-28,15203
7621,2025-12-21,,15687
7622,2025-07-25,2025-10-15,919
7622,2025-11-06,,956
7623,2025-07-31,2025-09-23,16218
7623,2025-10-15,2025-12-03,15886
7623,2025-12-28,,15866
7624,2025-08-25,2025-11-08,402
7624,2025-12-03,,395
7625,2025-09-12,2025-10-30,12190
7625,2025-11-21,,12701
7626,2025-08-18,2025-09-14,1917
7626,2025-10-08,2025-11-04,1951
7626,2025-11-28,2025-12-29,1961
7627,2025-08-21,2025-10-09,15842
7627,2025-11-01,2025-12-26,15998
7628,2025-09-02,2025-10-26,16462
7628,2025-11-18,,15912
7629,2025-08-28,2025-09-17,7820
7629,2025-10-09,2025-10-29,7763
7629,2025-11-20,2025-12-10,7734
7629,2026-01-04,,7808
7630,2025-07-03,2025-09-10,396
7630,2025-10-02,2025-12-18,405
7630,2026-01-12,,400
7631,2025-08-20,2025-09-16,2845
7631,2025-10-08,2025-11-04,2811
7631,2025-11-26,2025-12-27,2849
7632,2025-07-22,2025-09-14,15660
7632,2025-10-06,2025-11-30,15208
7632,2025-12-22,,15356
7634,2025-08-25,2025-09-14,7964
7634,2025-10-06,2025-10-26,7874
7634,2025-11-17,2025-12-07,7614
7634,2026-01-01,,7643
7635,2025-09-15,2025-10-05,3850
7635,2025-10-29,2025-11-18,3820
7635,2025-12-10,2026-01-03,3818
7636,2025-09-15,2025-11-07,12976
7636,2025-12-02,,13191
7637,2025-09-06,2025-10-03,3112
7637,2025-10-25,2025-11-21,3141
7637,2025-12-13,,3064
7638,2025-09-27,2025-10-17,6191
7638,2025-11-14,2025-12-04,6452
7638,2026-01-01,,6382
7639,2025-07-28,2025-10-06,990
7639,2025-10-28,,1001
7640,2025-09-15,2025-10-12,3159
7640,2025-11-03,2025-11-30,3158
7640,2025-12-22,,3127
7641,2025-07-09,2025-09-21,572
7641,2025-10-15,2026-01-09,600
7643,2025-08-30,2025-09-26,3809
7643,2025-10-18,2025-11-14,3798
7643,2025-12-06,2026-01-06,3782
7644,2025-08-07,2025-09-27,14241
7644,2025-10-24,2025-12-17,14918
7644,2026-01-13,,14542
7645,2025-09-04,2025-09-24,4634
7645,2025-11-04,2025-11-24,4699
7645,2026-01-10,,4694
7646,2025-09-12,2025-10-30,14289
7646,2025-11-23,,14333
7647,2025-08-08,2025-10-18,299
7647,2025-11-09,,295
7648,2025-07-12,2025-09-01,14728
7648,2025-09-23,2025-11-12,14649
7648,2025-12-04,,14437
7649,2025-07-29,2025-09-17,12894
7649,2025-10-14,2025-12-06,12890
7649,2025-12-31,,13415
7650,2025-08-17,2025-10-10,15589
7650,2025-11-01,2025-12-30,15448
7651,2025-08-24,,17997
7652,2025-08-22,2025-09-18,3809
7652,2025-10-10,2025-11-06,3914
7652,2025-11-28,2025-12-29,3784
7653,2025-08-29,2025-09-25,3003
7653,2025-10-17,2025-11-13,2908
7653,2025-12-05,2026-01-05,2958
7654,2025-09-24,2025-10-21,3514
7654,2025-11-12,2025-12-09,3517
7654,2026-01-03,,3516
7655,2025-08-09,2025-10-03,13488
7655,2025-10-25,2025-12-15,13838
7655,2026-01-09,,13654
7656,2025-09-08,2025-09-28,4279
7656,2025-11-02,2025-11-22,4259
7656,2025-12-18,2026-01-11,4264
7657,2025-09-08,2025-10-05,2693
7657,2025-10-27,2025-11-23,2666
7657,2025-12-15,2026-01-01,2673
7658,2025-07-15,2025-09-07,12541
7658,2025-10-02,2025-11-25,12592
7658,2025-12-19,,12617
7659,2025-09-30,2025-10-20,4991
7659,2025-12-05,2025-12-25,4916
7660,2025-09-22,2025-12-05,968
7660,2025-12-31,,954
7661,2025-09-08,2025-10-05,3073
7661,2025-10-28,2025-11-24,3025
7661,2025-12-16,,3095
7662,2025-08-03,2025-09-24,15980
7662,2025-10-18,2025-12-05,16469
7662,2026-01-01,,16365
7663,2025-08-19,2025-10-10,16551
7663,2025-11-06,2026-01-01,16245
7664,2025-07-22,2025-09-10,15729
7664,2025-10-04,2025-11-23,15234
7664,2025-12-15,,15370
7665,2025-08-18,2025-09-07,5084
7665,2025-10-24,2025-11-13,5276
7665,2025-12-22,,5372
7666,2025-08-24,2025-09-20,2806
7666,2025-10-14,2025-11-10,2809
7666,2025-12-02,2026-01-02,2782
7667,2025-08-09,,17197
7668,2025-08-14,2025-10-07,15971
