"date","source_farm","dest_farm","volume"
2025-12-26,2332,5634,2712
2025-12-26,2332,5999,3888
2025-12-26,2479,3112,1072
2025-12-26,2479,3260,2280
2025-12-26,2479,8679,2793
2025-12-26,2986,3505,1562
2025-12-26,2986,4253,901
2025-12-26,2986,5390,3090
2025-12-26,3703,2739,1238
2025-12-26,3703,3924,1762
2025-12-26,3703,6824,3100
2025-12-26,4282,6407,3887
2025-12-26,4874,3386,1956
2025-12-26,4874,6418,1935
2025-12-26,4874,6518,2686
2025-12-26,4883,861,757
2025-12-26,4883,1096,1670
2025-12-26,4883,1517,2391
2025-12-26,5685,5832,3932
2025-12-26,5685,6181,1589
2025-12-26,6284,5345,3096
2025-12-26,6284,7217,3286
2025-12-26,6801,2413,1462
2025-12-26,6801,6216,2308
2025-12-26,7183,6262,4515
2025-12-26,8209,2254,1165
2025-12-26,8209,3928,1516
2025-12-26,8209,4075,1950
2025-12-27,145,2231,2361
2025-12-27,145,2542,1336
2025-12-27,145,3071,1779
2025-12-27,1488,492,1902
2025-12-27,1488,1503,1168
2025-12-27,1488,3330,2077
2025-12-27,1547,6901,4549
2025-12-27,1630,503,1261
2025-12-27,1630,7683,2701
2025-12-27,1630,8205,2904
2025-12-27,1717,4748,2398
2025-12-27,1717,4877,1527
2025-12-27,1717,7523,2588
2025-12-27,1751,2286,749
2025-12-27,1751,7224,2932
2025-12-27,3174,3195,1669
2025-12-27,3174,3601,2354
2025-12-27,3181,3414,2644
2025-12-27,3181,6372,2683
2025-12-27,3589,1831,1923
2025-12-27,3589,3365,1512
2025-12-27,3589,4213,1635
2025-12-27,4704,1446,1640
2025-12-27,4704,8877,3480
2025-12-27,4717,49,1382
2025-12-27,4717,857,881
2025-12-27,4717,7478,2751
2025-12-27,6700,4364,1896
2025-12-27,6700,5052,2005
2025-12-27,6700,7107,1789
2025-12-27,6954,8148,1645
2025-12-27,6954,8896,2806
2025-12-27,8304,1574,2004
2025-12-27,8304,1806,2207
2025-12-27,8486,3339,1169
2025-12-27,8486,5997,3794
2025-12-27,9146,1094,1918
2025-12-27,9146,7372,2974
2025-12-28,968,4389,1429
2025-12-28,968,5655,2750
2025-12-28,1175,7165,3662
2025-12-28,1615,4151,1360
2025-12-28,1615,4328,960
2025-12-28,1615,6685,2729
2025-12-28,1730,1853,1640
2025-12-28,1730,1864,1338
2025-12-28,1730,2001,2373
2025-12-28,1948,2967,507
2025-12-28,1948,6117,2318
2025-12-28,1948,8969,4150
2025-12-28,2142,1210,1216
2025-12-28,2142,7723,3197
2025-12-28,2895,5061,876
2025-12-28,2895,6144,3084
2025-12-28,2895,6827,2244
2025-12-28,3275,4354,1580
2025-12-28,3275,7690,3288
2025-12-28,3749,2691,1677
2025-12-28,3749,3405,1409
2025-12-28,3749,5644,2685
2025-12-28,3827,3380,2158
2025-12-28,3827,3818,1955
2025-12-28,3862,2490,813
2025-12-28,3862,3501,1329
2025-12-28,3862,8188,3587
2025-12-28,3897,7924,5175
2025-12-28,3996,3085,1718
2025-12-28,3996,8342,3417
2025-12-28,4561,4407,1515
2025-12-28,4561,4695,1461
2025-12-28,4561,5849,1869
2025-12-28,4659,4140,1038
2025-12-28,4659,5833,3748
2025-12-28,5071,3627,2284
2025-12-28,5071,8522,3419
2025-12-28,6197,2746,1988
2025-12-28,6197,3272,1166
2025-12-28,6197,7939,3848
2025-12-28,6724,1475,1987
2025-12-28,6724,1927,1901
2025-12-28,6814,977,961
2025-12-28,6814,2932,1001
2025-12-28,6814,3288,1716
2025-12-28,7066,2080,1086
2025-12-28,7066,7961,2507
2025-12-28,7066,8965,3507
2025-12-28,7111,1285,939
2025-12-28,7111,3245,1639
2025-12-28,7111,4737,1313
2025-12-28,7419,4068,916
2025-12-28,7419,6265,2819
2025-12-28,7599,2365,2112
2025-12-28,7599,2608,1512
2025-12-28,7599,3779,1719
2025-12-28,7780,3214,870
2025-12-28,7780,5156,2460
2025-12-28,7780,6634,1918
2025-12-28,8191,1619,2061
2025-12-28,8191,9057,3325
2025-12-29,574,7530,3880
2025-12-29,923,6890,4104
2025-12-29,1261,462,885
2025-12-29,1261,1216,2253
2025-12-29,1261,5041,1487
2025-12-29,2129,3458,1995
2025-12-29,2129,3884,2153
2025-12-29,2524,2013,1217
2025-12-29,2524,4811,1162
2025-12-29,2524,8900,3069
2025-12-29,2639,409,2308
2025-12-29,2639,1027,989
2025-12-29,2639,1597,1957
2025-12-29,2974,642,2221
2025-12-29,2974,4320,1567
2025-12-29,2974,7330,2503
2025-12-29,3149,2241,1323
2025-12-29,3149,4353,1706
2025-12-29,3149,6362,2790
2025-12-29,3199,3406,1008
2025-12-29,3199,6677,3119
2025-12-29,3735,6099,3311
2025-12-29,4575,1079,1287
2025-12-29,4575,2894,1654
2025-12-29,4575,5560,2786
2025-12-29,4857,4500,1148
2025-12-29,4857,6669,3156
2025-12-29,4857,7689,2587
2025-12-29,5720,286,1959
2025-12-29,5720,8591,2141
2025-12-29,6229,5482,3442
2025-12-29,6229,7601,1934
2025-12-29,6282,1677,658
2025-12-29,6282,1813,1653
2025-12-29,6282,8121,2738
2025-12-29,6529,8218,2599
2025-12-29,6529,8831,3331
2025-12-29,7051,5372,4040
2025-12-29,7051,7406,3083
2025-12-29,7236,7701,3907
2025-12-29,9140,5310,2411
2025-12-29,9140,5423,3502
2025-12-30,118,711,1555
2025-12-30,118,1171,2465
2025-12-30,577,3946,1151
2025-12-30,577,4587,719
2025-12-30,577,6454,1848
2025-12-30,597,985,1056
2025-12-30,597,1452,1511
2025-12-30,597,6650,2350
2025-12-30,1159,295,2410
2025-12-30,1159,1609,1762
2025-12-30,1159,8200,3117
2025-12-30,1169,2495,1095
2025-12-30,1169,3965,2490
2025-12-30,1169,4565,2132
2025-12-30,1310,3082,1357
2025-12-30,1310,3291,2026
2025-12-30,1310,3683,612
2025-12-30,1821,1125,779
2025-12-30,1821,5627,3172
2025-12-30,1821,7951,2594
2025-12-30,2503,5848,3208
2025-12-30,2503,9037,3289
2025-12-30,2878,5191,1566
2025-12-30,2878,8019,3909
2025-12-30,3106,4501,1627
2025-12-30,3106,4923,625
2025-12-30,3106,5347,3688
2025-12-30,3521,4643,2417
2025-12-30,3521,8847,3634
2025-12-30,3875,5780,2482
2025-12-30,3875,8684,2667
2025-12-30,4119,2910,1691
2025-12-30,4119,3725,1735
2025-12-30,4119,3805,1060
2025-12-30,4684,4610,1436
2025-12-30,4684,6047,3001
2025-12-30,4898,6787,3673
2025-12-30,5392,8537,3652
2025-12-30,5626,143,1508
2025-12-30,5626,2459,1437
2025-12-30,5626,3678,1356
2025-12-30,7285,6864,3402
2025-12-30,7285,7532,3465
2025-12-30,7536,223,1718
2025-12-30,8123,583,1039
2025-12-30,8123,666,2714
2025-12-30,8123,2052,1344
2025-12-30,8543,4816,1222
2025-12-30,8543,8706,3172
2025-12-31,72,1192,679
2025-12-31,72,1682,955
2025-12-31,72,5418,3372
2025-12-31,855,354,2367
2025-12-31,855,1625,1589
2025-12-31,1998,1454,2022
2025-12-31,1998,6368,2755
2025-12-31,2543,3635,543
2025-12-31,2543,3757,509
2025-12-31,2543,8882,2788
2025-12-31,2956,345,771
2025-12-31,2956,1072,1846
2025-12-31,2956,6839,3429
2025-12-31,3903,3,1600
2025-12-31,3903,1607,1826
2025-12-31,3903,1878,897
2025-12-31,3961,2688,1385
2025-12-31,3961,5379,2993
2025-12-31,4020,2890,1459
2025-12-31,4020,5274,3070
2025-12-31,4396,1336,1948
2025-12-31,4396,5165,1483
2025-12-31,4396,7216,2808
2025-12-31,5232,6446,2655
2025-12-31,5232,7422,3217
2025-12-31,5760,6506,4160
2025-12-31,6029,2730,1756
2025-12-31,6029,3396,1481
2025-12-31,6029,3409,1189
2025-12-31,6327,40,2153
2025-12-31,6327,962,942
2025-12-31,6327,8931,2978
2025-12-31,6651,1681,1149
2025-12-31,6651,5554,2407
2025-12-31,6651,5691,2530
2025-12-31,7099,1075,1122
2025-12-31,7099,1422,2455
2025-12-31,8231,5013,2906
2025-12-31,8231,5598,3285
2025-12-31,8245,6666,4528
2025-12-31,8512,9015,4141
2025-12-31,8550,2510,1518
2025-12-31,8550,2567,1221
2025-12-31,8550,3517,2640
2025-12-31,8552,4563,963
2025-12-31,8552,7352,2281
2025-12-31,8552,7453,2558
2025-12-31,8608,5103,2010
2025-12-31,8608,5740,2672
2025-12-31,8614,1256,1033
2025-12-31,8614,1775,1567
2025-12-31,8614,8656,3307
2025-12-31,8648,3139,2742
2025-12-31,8648,3176,1220
2025-12-31,8648,5286,3176
2026-01-01,165,4534,788
2026-01-01,165,5968,2640
2026-01-01,165,6317,2257
2026-01-01,811,202,1251
2026-01-01,811,1505,1995
2026-01-01,811,4718,1681
2026-01-01,959,3512,1712
2026-01-01,959,4025,1495
2026-01-01,959,7834,3831
2026-01-01,1225,433,1972
2026-01-01,1565,193,1019
2026-01-01,1565,601,1645
2026-01-01,1565,1520,1258
2026-01-01,1569,5952,3843
2026-01-01,1637,2144,1123
2026-01-01,1637,3541,801
2026-01-01,1637,7325,3292
2026-01-01,1919,1223,2312
2026-01-01,1919,8492,2380
2026-01-01,1919,9083,1815
2026-01-01,2112,823,867
2026-01-01,2112,1975,1376
2026-01-01,2520,8175,3024
2026-01-01,2520,8693,3216
2026-01-01,2706,7390,4120
2026-01-01,2897,5991,3469
2026-01-01,5445,4131,1962
2026-01-01,5445,4376,1540
2026-01-01,5445,4680,2201
2026-01-01,5478,2436,1793
2026-01-01,5478,3553,2320
2026-01-01,5478,5890,2848
2026-01-01,5492,2957,1670
2026-01-01,5492,9132,3048
2026-01-01,5493,2443,718
2026-01-01,5493,4264,724
2026-01-01,5493,7387,3431
2026-01-01,5542,5048,1495
2026-01-01,5542,5387,2032
2026-01-01,5542,5652,3641
2026-01-01,5741,2527,1096
2026-01-01,5741,3872,1293
2026-01-01,5741,4662,1371
2026-01-01,6293,1906,829
2026-01-01,6293,8377,4731
2026-01-01,6688,9149,3955
2026-01-01,6820,4694,1718
2026-01-01,6820,6091,3185
2026-01-01,7234,298,1326
2026-01-01,7234,3636,645
2026-01-01,7234,5723,2212
2026-01-01,7337,2281,1698
2026-01-01,7337,3047,871
2026-01-01,7337,3050,1743
2026-01-01,7790,3669,584
2026-01-01,7790,7905,3617
2026-01-02,648,4546,1482
2026-01-02,648,5744,2967
2026-01-02,749,852,994
2026-01-02,749,1040,1149
2026-01-02,749,5862,2604
2026-01-02,1826,5591,3586
2026-01-02,2101,5755,2938
2026-01-02,2101,6845,1793
2026-01-02,2348,685,1325
2026-01-02,2348,5093,1089
2026-01-02,2348,5184,2190
2026-01-02,2598,952,1798
2026-01-02,2598,7375,3128
2026-01-02,2598,9112,2000
2026-01-02,2836,3369,1651
2026-01-02,2836,8282,3600
2026-01-02,3169,2592,934
2026-01-02,3169,3390,2338
2026-01-02,3169,3732,1658
2026-01-02,4992,1736,1370
2026-01-02,4992,7331,2727
2026-01-02,5086,1667,2011
2026-01-02,5086,7065,2996
2026-01-02,5203,5388,2443
2026-01-02,5203,7709,3010
2026-01-02,6130,5209,1220
2026-01-02,6130,5257,1989
2026-01-02,6130,7496,2719
2026-01-02,6489,229,2426
2026-01-02,6489,1209,1145
2026-01-02,6489,5162,753
2026-01-02,6490,2969,1536
2026-01-02,6490,3080,1180
2026-01-02,6490,4552,1639
2026-01-02,6753,4324,2233
2026-01-02,6753,6771,2881
2026-01-02,6928,4911,2439
2026-01-02,6928,7619,2899
2026-01-02,7082,8425,2475
2026-01-02,7334,730,1575
2026-01-02,7334,8533,2387
2026-01-02,7669,7603,3359
2026-01-02,7669,7771,3034
2026-01-02,8460,2296,785
2026-01-02,8460,3329,2440
2026-01-02,8460,8607,3577
2026-01-02,8709,6604,4246
2026-01-03,14,2244,1825
2026-01-03,14,2274,2563
2026-01-03,70,512,1601
2026-01-03,70,1709,1580
2026-01-03,70,2185,1175
2026-01-03,349,1626,1698
2026-01-03,349,1935,2111
2026-01-03,349,5275,3354
2026-01-03,458,6437,4225
2026-01-03,1058,4372,729
2026-01-03,1058,6626,2490
2026-01-03,1058,7072,3183
2026-01-03,1366,234,1931
2026-01-03,1366,373,1420
2026-01-03,1366,5158,1847
2026-01-03,2015,2471,952
2026-01-03,2015,2532,1504
2026-01-03,2015,3835,1346
2026-01-03,2546,7552,3928
2026-01-03,3072,5205,1263
2026-01-03,3072,7654,3516
2026-01-03,3150,5530,4240
2026-01-03,3476,4495,2186
2026-01-03,3476,5315,2917
2026-01-03,3593,3038,1445
2026-01-03,3593,8164,3113
2026-01-03,3667,2401,1384
2026-01-03,3667,5247,1247
2026-01-03,3667,8777,2142
2026-01-03,4622,8405,3912
2026-01-03,5030,1226,2064
2026-01-03,5030,3400,2307
2026-01-03,5163,1088,1194
2026-01-03,5163,4620,1569
2026-01-03,5163,7792,3676
2026-01-03,5182,3248,2126
2026-01-03,5182,3424,1598
2026-01-03,5182,7326,2566
2026-01-03,5230,384,2304
2026-01-03,5230,4984,2134
2026-01-03,5230,8502,2214
2026-01-03,5360,3630,1272
2026-01-03,5360,4414,2687
2026-01-03,5360,6251,1972
2026-01-03,5419,4689,1508
2026-01-03,5419,8497,3094
2026-01-03,5565,5047,2549
2026-01-03,5565,8698,2424
2026-01-03,5590,8110,3448
2026-01-03,5590,8462,3591
2026-01-03,5748,3016,1480
2026-01-03,6022,1339,667
2026-01-03,6022,2114,1710
2026-01-03,6465,3934,1391
2026-01-03,6465,7385,3325
2026-01-03,6936,139,617
2026-01-03,6936,3375,1190
2026-01-03,6936,9100,2664
2026-01-03,6965,6837,2586
2026-01-03,6965,7811,2905
2026-01-03,6970,632,1424
2026-01-03,6970,6443,2686
2026-01-03,7428,6254,2824
2026-01-03,7428,6308,3356
2026-01-03,7635,2316,1555
2026-01-03,7635,3015,877
2026-01-03,7635,4161,1386
2026-01-03,7753,3061,1512
2026-01-03,7753,7137,3769
2026-01-03,8207,3899,1896
2026-01-03,8501,1936,1396
2026-01-03,8501,5908,3595
2026-01-03,8541,4181,1771
2026-01-03,8541,8330,3290
2026-01-03,9155,4540,1472
2026-01-03,9155,4957,1332
2026-01-03,9155,7486,3260
2026-01-04,420,1242,2000
2026-01-04,1228,3574,1548
2026-01-04,1228,3957,944
2026-01-04,1228,8284,3022
2026-01-04,1689,4897,2027
2026-01-04,1689,7846,2342
2026-01-04,1722,6003,4329
2026-01-04,2606,3822,791
2026-01-04,2606,8841,4225
2026-01-04,4021,3216,1027
2026-01-04,4021,3469,1675
2026-01-04,4021,7438,2983
2026-01-04,4255,2487,1808
2026-01-04,4255,3728,2786
2026-01-04,4255,4697,1362
2026-01-04,4342,294,2722
2026-01-04,4342,1274,967
2026-01-04,4342,7916,3378
2026-01-04,4488,990,1639
2026-01-04,4488,5608,3379
2026-01-04,4676,1482,1490
2026-01-04,4676,9018,2288
2026-01-04,4980,7744,2565
2026-01-04,5436,1966,900
2026-01-04,5648,8353,4719
2026-01-04,5915,1402,2000
2026-01-04,5915,7115,3534
2026-01-04,5958,2996,1242
2026-01-04,5958,5654,3261
2026-01-04,6180,367,1460
2026-01-04,6180,1874,1177
2026-01-04,6180,8140,2983
2026-01-04,6307,3640,2590
2026-01-04,6307,3933,1055
2026-01-04,6307,4310,2133
2026-01-04,6618,2293,878
2026-01-04,6618,2504,1511
2026-01-04,6618,4128,2302
2026-01-04,6774,5193,1201
2026-01-04,6774,7172,3190
2026-01-04,6968,273,1482
2026-01-04,6968,921,1324
2026-01-04,7298,2648,1244
2026-01-04,7298,3332,1868
2026-01-04,7298,3649,1324
2026-01-04,7785,6940,4486
2026-01-04,8055,3767,1260
2026-01-04,8055,4391,2533
2026-01-04,8055,5967,2401
2026-01-04,8279,4606,1812
2026-01-04,8279,7386,3540
2026-01-04,9035,5660,3196
2026-01-04,9035,6311,2740
2026-01-05,83,1812,1560
2026-01-05,83,6735,3311
2026-01-05,91,429,1996
2026-01-05,91,1380,2108
2026-01-05,180,7019,3682
2026-01-05,1229,33,1914
2026-01-05,1229,886,1698
2026-01-05,1229,908,1219
2026-01-05,1241,5393,2963
2026-01-05,1241,7353,3436
2026-01-05,1376,115,2412
2026-01-05,1376,4366,1255
2026-01-05,1376,6854,2146
2026-01-05,2094,4377,1327
2026-01-05,2094,6959,2401
2026-01-05,2576,5656,2922
2026-01-05,2981,6063,2569
2026-01-05,2981,8701,2616
2026-01-05,3162,2339,785
2026-01-05,3162,8748,2521
2026-01-05,3421,6263,4184
2026-01-05,3904,6976,2994
2026-01-05,3904,8938,2617
2026-01-05,4240,8465,3799
2026-01-05,4487,8381,3791
2026-01-05,4628,4173,2426
2026-01-05,4628,4924,725
2026-01-05,4628,5620,3638
2026-01-05,6393,21,1560
2026-01-05,6393,8208,3090
2026-01-05,7674,3388,1597
2026-01-05,7674,4569,1148
2026-01-05,7674,8041,1949
2026-01-05,7852,3838,1356
2026-01-05,7852,5344,3373
2026-01-05,7855,4799,2386
2026-01-05,7855,6424,3938
2026-01-05,8315,2515,1449
2026-01-05,8315,8933,2563
2026-01-05,8782,2149,2736
2026-01-05,8782,7769,2860
2026-01-06,211,5693,2703
2026-01-06,211,7795,2535
2026-01-06,466,5292,3810
2026-01-06,696,7921,3557
2026-01-06,1478,1726,1638
2026-01-06,1478,1897,2132
2026-01-06,1478,4302,1019
2026-01-06,2023,8396,3799
2026-01-06,2749,2609,1261
2026-01-06,2749,2629,1748
2026-01-06,3012,2230,2346
2026-01-06,3012,3158,1275
2026-01-06,3031,8285,3317
2026-01-06,3091,8350,4032
2026-01-06,3362,1172,1613
2026-01-06,3362,8756,3302
2026-01-06,3671,4752,1554
2026-01-06,3671,4797,1920
2026-01-06,3671,6212,2429
2026-01-06,3687,5584,2237
2026-01-06,3687,8466,3240
2026-01-06,3920,2725,1534
2026-01-06,3920,4579,2213
2026-01-06,3920,7895,2803
2026-01-06,4634,1290,1219
2026-01-06,4634,1449,1594
2026-01-06,4634,1918,1294
2026-01-06,5412,6246,3664
2026-01-06,6194,3770,1350
2026-01-06,6194,4399,1566
2026-01-06,6830,1298,1523
2026-01-06,6830,1388,849
2026-01-06,6830,2469,1600
2026-01-06,6950,3734,1397
2026-01-06,6950,7182,1830
2026-01-06,6950,8280,2698
2026-01-06,7063,4614,1013
2026-01-06,7063,6445,3371
2026-01-06,8025,5015,953
2026-01-06,8025,6155,2800
2026-01-06,8467,6255,2628
2026-01-06,8467,8104,3740
2026-01-06,8546,7768,3777
2026-01-07,902,7580,3050
2026-01-07,902,8513,2071
2026-01-07,1623,1297,1825
2026-01-07,1648,2106,1693
2026-01-07,1648,7174,3254
2026-01-07,1968,571,651
2026-01-07,1968,2014,1070
2026-01-07,1968,8884,3098
2026-01-07,3039,5304,3457
2026-01-07,3039,6479,2988
2026-01-07,3335,5453,4312
2026-01-07,3548,3185,797
2026-01-07,3548,8056,2961
2026-01-07,4479,4926,1846
2026-01-07,4479,6316,2818
2026-01-07,4484,2940,1709
2026-01-07,4527,4880,1911
2026-01-07,4527,7533,3460
2026-01-07,4667,4360,1048
2026-01-07,4667,5374,3647
2026-01-07,4667,5788,1788
2026-01-07,6037,196,1410
2026-01-07,6037,5243,2500
2026-01-07,6044,5868,3309
2026-01-07,6044,7458,2273
2026-01-07,6200,7053,3250
2026-01-07,6200,9021,2371
2026-01-07,6399,425,2479
2026-01-07,6701,6411,3676
2026-01-07,6747,5142,2180
2026-01-07,6747,6320,3256
2026-01-07,6871,4873,1452
2026-01-07,6871,5025,2061
2026-01-07,7833,1720,1450
2026-01-07,7833,3220,1388
2026-01-07,7833,7300,3866
2026-01-07,8909,249,805
2026-01-07,8909,1884,1068
2026-01-07,8909,8878,3469
2026-01-07,8984,2225,1447
2026-01-07,8984,2486,1486
2026-01-07,8984,3210,1238
2026-01-07,9109,8784,4171
2026-01-08,185,540,1459
2026-01-08,185,581,2152
2026-01-08,185,1080,1492
2026-01-08,224,1529,1307
2026-01-08,337,724,1776
2026-01-08,337,1558,1355
2026-01-08,1598,2179,1822
2026-01-08,1598,6586,2961
2026-01-08,1698,124,1324
2026-01-08,1698,890,2114
2026-01-08,1698,1905,1634
2026-01-08,2799,2826,1405
2026-01-08,2799,3269,1379
2026-01-08,2799,6033,2746
2026-01-08,2866,2687,1103
2026-01-08,2866,8061,3226
2026-01-08,3130,3572,1480
2026-01-08,3423,4217,1683
2026-01-08,3423,7492,2431
2026-01-08,4270,6306,2664
2026-01-08,4270,9014,2181
2026-01-08,4313,2720,2013
2026-01-08,4313,7261,3166
2026-01-08,4747,534,1880
2026-01-08,4747,7978,3464
2026-01-08,5140,6765,3864
2026-01-08,5175,7776,4403
2026-01-08,5516,7362,3355
2026-01-08,5516,8788,3489
2026-01-08,5667,3821,1648
2026-01-08,5667,7322,2706
2026-01-08,5886,6712,3410
2026-01-08,5886,7241,2401
2026-01-08,6505,6425,3517
2026-01-08,6598,7009,3228
2026-01-08,6598,8337,3651
2026-01-08,6734,5002,1249
2026-01-08,6734,5921,4487
2026-01-08,7588,6132,2898
2026-01-08,8246,16,942
2026-01-08,8246,569,1330
2026-01-08,8246,1801,1218
2026-01-08,8427,3244,952
2026-01-08,8427,5694,2562
2026-01-08,8427,7237,2880
2026-01-08,9010,1758,1274
2026-01-08,9010,4231,1314
2026-01-08,9010,7014,3134
2026-01-09,520,329,1694
2026-01-09,520,922,1763
2026-01-09,837,285,1297
2026-01-09,837,2349,1559
2026-01-09,876,1284,617
2026-01-09,876,4998,722
2026-01-09,876,5451,3529
2026-01-09,1825,9016,3255
2026-01-09,2136,416,945
2026-01-09,2136,844,1573
2026-01-09,2383,2341,1756
2026-01-09,2383,3520,534
2026-01-09,2383,8243,3005
2026-01-09,2560,5790,2179
2026-01-09,2560,8138,2990
2026-01-09,3040,3177,545
2026-01-09,3040,4216,1773
2026-01-09,3040,6060,3321
2026-01-09,3187,6298,2961
2026-01-09,3187,7068,2859
2026-01-09,3316,3617,777
2026-01-09,3316,5107,2059
2026-01-09,3412,3340,1728
2026-01-09,3412,3345,1953
2026-01-09,3412,3559,1611
2026-01-09,3502,5026,1263
2026-01-09,3900,6552,2917
2026-01-09,3900,7699,3232
2026-01-09,4250,5587,2589
2026-01-09,4250,8444,3130
2026-01-09,4773,4943,1688
2026-01-09,4773,7679,2338
2026-01-09,5178,4224,1326
2026-01-09,5178,4272,1322
2026-01-09,5178,8431,3430
2026-01-09,5702,6348,3563
2026-01-09,5714,317,542
2026-01-09,5714,2045,1250
2026-01-09,5714,2151,1720
2026-01-09,5995,22,1603
2026-01-09,5995,630,997
2026-01-09,5995,4436,1517
2026-01-09,6704,4991,1589
2026-01-09,6704,5639,3730
2026-01-09,6887,8387,4295
2026-01-09,7176,5216,1455
2026-01-09,7176,7382,3453
2026-01-09,8065,54,2082
2026-01-09,8065,1086,1483
2026-01-09,8065,1435,1299
2026-01-09,8767,4491,1163
2026-01-09,8767,7714,2357
2026-01-09,8832,2310,2740
2026-01-09,8832,6408,2252
2026-01-09,9114,3416,1636
2026-01-10,176,1206,2107
2026-01-10,434,389,2146
2026-01-10,434,5108,761
2026-01-10,640,889,2342
2026-01-10,676,47,844
2026-01-10,676,1861,1314
2026-01-10,684,4759,947
2026-01-10,973,770,2203
2026-01-10,973,1907,2021
2026-01-10,973,2183,1356
2026-01-10,1128,8251,3454
2026-01-10,1128,8860,3280
2026-01-10,2202,609,1693
2026-01-10,2202,6006,3436
2026-01-10,2202,6241,1950
2026-01-10,3165,2279,1614
2026-01-10,3165,5978,3239
2026-01-10,3441,3157,1707
2026-01-10,3441,3523,1859
2026-01-10,4104,4615,1989
2026-01-10,4104,7571,2550
2026-01-10,4679,2574,532
2026-01-10,4679,3270,1521
2026-01-10,4679,5376,1925
2026-01-10,4930,6087,2704
2026-01-10,4930,6705,3071
2026-01-10,5459,7016,3496
2026-01-10,6822,7555,2587
2026-01-10,6822,8908,2535
2026-01-10,6979,36,804
2026-01-10,6979,138,968
2026-01-10,6979,1846,1965
2026-01-10,7596,4452,2443
2026-01-10,7596,6185,3353
2026-01-10,7815,2047,1056
2026-01-10,7815,7512,3367
2026-01-10,7815,8119,3341
2026-01-10,7902,150,1327
2026-01-10,7902,4293,1112
2026-01-10,8014,2204,624
2026-01-10,8014,4401,2097
2026-01-10,8014,5533,3700
2026-01-10,8639,8746,4463
2026-01-11,142,6808,3784
2026-01-11,142,6841,2884
2026-01-11,365,6784,2140
2026-01-11,365,7506,3852
2026-01-11,486,802,801
2026-01-11,486,7481,3613
2026-01-11,1738,221,1772
2026-01-11,1738,3886,894
2026-01-11,1738,5261,2641
2026-01-11,3420,2189,1422
2026-01-11,3420,9139,2217
2026-01-11,3795,8602,2988
2026-01-11,3895,2019,899
2026-01-11,3895,6422,3133
2026-01-11,3972,1548,1213
2026-01-11,3972,2147,1687
2026-01-11,3972,7494,3751
2026-01-11,3975,1195,2134
2026-01-11,3975,4638,1474
2026-01-11,3975,7012,3107
2026-01-11,4670,5715,3898
2026-01-11,4670,9000,2427
2026-01-11,4868,1377,1318
2026-01-11,4868,4251,1144
2026-01-11,4868,6257,2651
2026-01-11,4944,8681,4204
2026-01-11,4944,8710,3095
2026-01-11,4966,99,1242
2026-01-11,4966,247,2201
2026-01-11,5287,6778,3686
2026-01-11,5349,6138,3517
2026-01-11,6347,2275,1498
2026-01-11,6347,2654,2334
2026-01-11,6432,4559,1530
2026-01-11,6602,4686,2466
2026-01-11,6602,5628,2932
2026-01-11,6809,646,899
2026-01-11,6809,712,1213
2026-01-11,6809,2064,1949
2026-01-11,7079,8421,4315
2026-01-11,7656,3906,1379
2026-01-11,8779,5284,3938
2026-01-11,8960,7901,3470
2026-01-12,727,555,1967
2026-01-12,2121,502,1901
2026-01-12,2121,8428,2657
2026-01-12,3573,2213,2640
2026-01-12,3573,2672,1402
2026-01-12,4279,4788,657
2026-01-12,4279,7990,3101
2026-01-12,4296,96,2594
2026-01-12,4296,4498,1311
2026-01-12,4296,6501,3412
2026-01-12,4639,5433,4668
2026-01-12,5067,4808,1166
2026-01-12,5067,5564,3263
2026-01-12,5335,4856,1721
2026-01-12,5335,8660,3022
2026-01-12,6172,4580,1511
2026-01-12,6172,6794,2870
2026-01-12,6172,6878,3104
2026-01-12,7303,584,1674
2026-01-12,7303,706,1781
2026-01-12,7303,1642,2035
2026-01-12,7381,2976,1678
2026-01-12,7381,6149,2301
2026-01-12,7412,8401,2541
2026-01-12,7412,9002,3341
2026-01-12,7717,2422,2204
2026-01-12,7717,7868,3097
2026-01-12,8470,4107,1220
2026-01-12,8470,6141,3191
2026-01-12,8556,8373,3997
2026-01-12,9116,6,1722
2026-01-12,9116,6125,2684
2026-01-12,9116,7893,2824
2026-01-13,218,6105,3789
2026-01-13,465,6318,3238
2026-01-13,465,7359,3873
2026-01-13,949,302,1016
2026-01-13,949,312,2043
2026-01-13,949,2195,1852
2026-01-13,1818,6898,3206
2026-01-13,1852,5937,3732
